Date,Home_Team,Away_Team,Competition,Rankings_Weight,Venue_Country
2014-06-22,Romania,Emerging Ireland,Nations Cup 2014,0.0,Romania
2014-06-28,Bahamas,Jamaica,North America Caribbean Rugby Association Championship 2014,0.0,Bahamas
2014-06-28,Mexico,Turks and Caicos Islands,North America Caribbean Rugby Association Championship 2014,0.0,
2014-06-28,Fiji,Cook Islands,Men's Rugby World Cup Qualifying 2012,0.0,Fiji
2014-06-28,Kenya,Namibia,Men's Rugby World Cup Qualifying 2012,0.0,Madagascar
2014-06-28,Madagascar,Zimbabwe,Men's Rugby World Cup Qualifying 2012,0.0,Madagascar
2014-06-28,South Africa,Scotland,Tour 2014,0.0,South Africa
2014-06-28,USA South,Guyana,North America Caribbean Rugby Association Championship 2014,0.0,United States
2014-07-02,Namibia,Zimbabwe,Men's Rugby World Cup Qualifying 2012,0.0,Madagascar
2014-07-02,Madagascar,Kenya,Men's Rugby World Cup Qualifying 2012,0.0,Madagascar
2014-07-06,Kenya,Zimbabwe,Men's Rugby World Cup Qualifying 2012,0.0,Madagascar
2014-07-06,Madagascar,Namibia,Men's Rugby World Cup Qualifying 2012,0.0,Madagascar
2014-07-12,Uganda,Kenya A,Elgon Cup 2014,0.0,Uganda
2014-07-19,Kenya A,Uganda,Elgon Cup 2014,0.0,Kenya
2014-08-02,Russia,Zimbabwe,Men's Rugby World Cup Qualifying 2012,0.0,
2014-08-02,Uruguay,Hong Kong,Men's Rugby World Cup Qualifying 2012,0.0,Uruguay
2014-08-16,Australia,New Zealand,The Rugby Championship 2014,0.0,Australia
2014-08-16,South Africa,Argentina,The Rugby Championship 2014,0.0,South Africa
2014-08-23,New Zealand,Australia,Bledisloe Cup 2014,0.0,New Zealand
2014-08-23,Argentina,South Africa,The Rugby Championship 2014,0.0,Argentina
2014-08-31,Peru,Venezuela,South American Championship B 2014,0.0,Colombia
2014-08-31,Colombia,Ecuador,South American Championship B 2014,0.0,Colombia
2014-09-03,Venezuela,Ecuador,South American Championship B 2014,0.0,Colombia
2014-09-03,Colombia,Peru,South American Championship B 2014,0.0,Colombia
2014-09-06,New Zealand,Argentina,The Rugby Championship 2014,0.0,New Zealand
2014-09-06,Australia,South Africa,The Rugby Championship 2014,0.0,Australia
2014-09-06,Ecuador,Peru,South American Championship B 2014,0.0,Colombia
2014-09-06,Poland,Sweden,European Nations Cup 2016,0.0,Poland
2014-09-06,Colombia,Venezuela,South American Championship B 2014,0.0,Colombia
2014-09-13,New Zealand,South Africa,The Rugby Championship 2014,0.0,New Zealand
2014-09-13,Australia,Argentina,The Rugby Championship 2014,0.0,Australia
2014-09-20,Curacao,Barbados,North America Caribbean Rugby Association Championship 2014,0.0,
2014-09-27,Russia,Uruguay,Men's Rugby World Cup Qualifying 2012,0.0,Russian Federation
2014-09-27,South Africa,Australia,The Rugby Championship 2014,0.0,South Africa
2014-09-27,Argentina,New Zealand,The Rugby Championship 2014,0.0,Argentina
2014-10-04,Estonia,Belarus,European Nations Cup 2016,0.0,Estonia
2014-10-04,Finland,Norway,European Nations Cup 2016,0.0,Finland
2014-10-04,Bosnia & Herzegovina,Bulgaria,European Nations Cup 2016,0.0,Bosnia and Herzegovina
2014-10-04,South Africa,New Zealand,The Rugby Championship 2014,0.0,South Africa
2014-10-04,Argentina,Australia,The Rugby Championship 2014,0.0,Argentina
2014-10-05,Panama,Costa Rica,South American Championship C 2014,0.0,Panama
2014-10-05,Guatemala,El Salvador,South American Championship C 2014,0.0,Panama
2014-10-08,Costa Rica,El Salvador,South American Championship C 2014,0.0,Panama
2014-10-08,Guatemala,Panama,South American Championship C 2014,0.0,Panama
2014-10-11,El Salvador,Panama,South American Championship C 2014,0.0,Panama
2014-10-11,Guatemala,Costa Rica,South American Championship C 2014,0.0,Panama
2014-10-11,Austria,Denmark,European Nations Cup 2016,0.0,Austria
2014-10-11,Uruguay,Russia,Men's Rugby World Cup Qualifying 2012,0.0,Uruguay
2014-10-11,USA Select XV,Argentina Jaguars,Americas Rugby Championship 2014,0.0,Canada
2014-10-11,Canada A,Uruguay,Americas Rugby Championship 2014,0.0,Canada
2014-10-15,Uruguay,Argentina Jaguars,Americas Rugby Championship 2014,0.0,Canada
2014-10-15,Canada A,USA Select XV,Americas Rugby Championship 2014,0.0,Canada
2014-10-18,Australia,New Zealand,Bledisloe Cup 2014,0.0,Australia
2014-10-18,Norway,Finland,European Nations Cup 2016,0.0,Norway
2014-10-18,Sweden,Ukraine,European Nations Cup 2016,0.0,Sweden
2014-10-18,Slovenia,Serbia,European Nations Cup 2016,0.0,Slovenia
2014-10-18,Andorra,Lithuania,European Nations Cup 2016,0.0,Andorra
2014-10-18,Poland,Netherlands,European Nations Cup 2016,0.0,Poland
2014-10-19,Uruguay,USA Select XV,Americas Rugby Championship 2014,0.0,Canada
2014-10-19,Canada A,Argentina Jaguars,Americas Rugby Championship 2014,0.0,Canada
2014-10-25,Thailand,Malaysia,Men's Internationals 2014,0.0,Thailand
2014-10-25,Lithuania,Hungary,European Nations Cup 2016,0.0,Lithuania
2014-10-25,Turkey,Bosnia & Herzegovina,European Nations Cup 2016,0.0,Turkey
2014-10-25,Serbia,Luxembourg,European Nations Cup 2016,0.0,Serbia
2014-10-25,Denmark,Slovenia,European Nations Cup 2016,0.0,Denmark
2014-10-25,Israel,Switzerland,European Nations Cup 2016,0.0,Israel
2014-10-28,Thailand,Malaysia,Men's Internationals 2014,0.0,Thailand
2014-10-29,Namibia,Germany,Tour 2014,0.0,Namibia
2014-11-01,Japan,Maori All Blacks,Tour 2014,0.0,Japan
2014-11-01,Cyprus,Andorra,European Nations Cup 2016,0.0,Cyprus
2014-11-01,Malta,Croatia,European Nations Cup 2016,0.0,Malta
2014-11-01,Bulgaria,Turkey,European Nations Cup 2016,0.0,Bulgaria
2014-11-01,Barbarians,Australia,Tour 2014,0.0,England
2014-11-01,Switzerland,Czech Republic,European Nations Cup 2016,0.0,Switzerland
2014-11-01,USA,New Zealand,Tour 2014,0.0,United States
2014-11-02,Hungary,Latvia,European Nations Cup 2016,0.0,Hungary
2014-11-02,RFU Championship XV,Canada,Tour 2014,0.0,England
2014-11-07,Canada,Namibia,Tour 2014,0.0,Wales
2014-11-08,Japan,Maori All Blacks,Tour 2014,0.0,Japan
2014-11-08,Hong Kong,Russia,Tour 2014,0.0,Hong Kong China
2014-11-08,Moldova,Ukraine,European Nations Cup 2016,0.0,"Moldova, Republic of"
2014-11-08,Czech Republic,Malta,European Nations Cup 2016,0.0,Czech Republic
2014-11-08,Croatia,Israel,European Nations Cup 2016,0.0,
2014-11-08,Georgia,Tonga,Tour 2014,0.0,Georgia
2014-11-08,Luxembourg,Austria,European Nations Cup 2016,0.0,Luxembourg
2014-11-08,Italy,Samoa,Tour 2014,0.0,Italy
2014-11-08,Wales,Australia,Tour 2014,0.0,Wales
2014-11-08,England,New Zealand,Tour 2014,0.0,England
2014-11-08,Romania,USA,Tour 2014,0.0,Romania
2014-11-08,France,Fiji,Tour 2014,0.0,France
2014-11-08,Scotland,Argentina,Tour 2014,0.0,Scotland
2014-11-08,Ireland,South Africa,Tour 2014,0.0,Ireland
2014-11-11,Combined Services,Barbarians,Men's Internationals 2014,0.0,England
2014-11-14,Italy,Argentina,Tour 2014,0.0,Italy
2014-11-14,Canada,Samoa,Tour 2014,0.0,France
2014-11-14,French Barbarians,Namibia,Tour 2014,0.0,France
2014-11-15,Hong Kong,Russia,Tour 2014,0.0,Hong Kong China
2014-11-15,Moldova,Poland,European Nations Cup 2016,0.0,"Moldova, Republic of"
2014-11-15,Latvia,Cyprus,European Nations Cup 2016,0.0,Latvia
2014-11-15,Belgium,Ukraine,European Nations Cup 2016,0.0,Belgium
2014-11-15,Romania,Japan,Tour 2014,0.0,Romania
2014-11-15,England,South Africa,Tour 2014,0.0,England
2014-11-15,Wales,Fiji,Tour 2014,0.0,Wales
2014-11-15,Tonga,USA,Tour 2014,0.0,England
2014-11-15,Scotland,New Zealand,Tour 2014,0.0,Scotland
2014-11-15,France,Australia,Tour 2014,0.0,France
2014-11-16,Ireland,Georgia,Men's Internationals 2014,0.0,Ireland
2014-11-21,Fiji,USA,Tour 2014,0.0,France
2014-11-22,Moldova,Sweden,European Nations Cup 2016,0.0,"Moldova, Republic of"
2014-11-22,Italy,South Africa,Tour 2014,0.0,Italy
2014-11-22,Scotland,Tonga,Tour 2014,0.0,Scotland
2014-11-22,Ireland,Australia,Tour 2014,0.0,Ireland
2014-11-22,Portugal,Namibia,Tour 2014,0.0,Portugal
2014-11-22,Romania,Canada,Tour 2014,0.0,Romania
2014-11-22,Wales,New Zealand,Tour 2014,0.0,Wales
2014-11-22,England,Samoa,Tour 2014,0.0,England
2014-11-22,France,Argentina,Tour 2014,0.0,France
2014-11-23,Georgia,Japan,Tour 2014,0.0,Georgia
2014-11-29,England,Australia,Tour 2014,0.0,England
2014-11-29,Wales,South Africa,Tour 2014,0.0,Wales
2014-11-29,Brazil,Paraguay,Men's Internationals 2014,0.0,Brazil
2014-12-13,Mexico,Colombia,Men's Internationals 2014,0.0,Mexico
2015-02-14,Georgia,Portugal,European Nations Cup 2016,0.0,Georgia
2015-02-14,Romania,Spain,European Nations Cup 2016,0.0,Romania
2015-02-14,Germany,Russia,European Nations Cup 2016,0.0,Germany
2015-02-14,England,Italy,Six Nations 2015,0.0,England
2015-02-14,Ireland,France,Six Nations 2015,0.0,Ireland
2015-02-15,Scotland,Wales,Six Nations 2015,0.0,Scotland
2015-02-21,Netherlands,Belgium,European Nations Cup 2016,0.0,Netherlands
2015-02-28,Russia,Romania,European Nations Cup 2016,0.0,Russian Federation
2015-02-28,Netherlands,Moldova,European Nations Cup 2016,0.0,Netherlands
2015-02-28,Scotland,Italy,Six Nations 2015,0.0,Scotland
2015-02-28,Spain,Georgia,European Nations Cup 2016,0.0,Spain
2015-02-28,France,Wales,Six Nations 2015,0.0,France
2015-02-28,Portugal,Germany,European Nations Cup 2016,0.0,Portugal
2015-02-28,St Lucia,British Virgin Islands,North America Caribbean Rugby Association Championship 2015,0.0,Saint Lucia
2015-03-01,Ireland,England,Six Nations 2015,0.0,Ireland
2015-03-07,Guyana,Barbados,North America Caribbean Rugby Association Championship 2015,0.0,Guyana
2015-03-07,Curacao,St Vincent and the Grenadines,North America Caribbean Rugby Association Championship 2015,0.0,Curacao
2015-03-07,Mexico,USA South,North America Caribbean Rugby Association Championship 2015,0.0,Mexico
2015-03-07,Bermuda,Turks and Caicos Islands,North America Caribbean Rugby Association Championship 2015,0.0,Bermuda
2015-03-10,Junior Japan,Canada A,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-10,Samoa A,Tonga A,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-10,Pampas XV,Fiji Warriors,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-14,Pampas XV,Tonga A,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-14,Samoa A,Canada A,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-14,Junior Japan,Fiji Warriors,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-14,Georgia,Russia,European Nations Cup 2016,0.0,Georgia
2015-03-14,Germany,Romania,European Nations Cup 2016,0.0,Germany
2015-03-14,Wales,Ireland,Six Nations 2015,0.0,Wales
2015-03-14,Portugal,Spain,European Nations Cup 2016,0.0,Portugal
2015-03-14,Belgium,Moldova,European Nations Cup 2016,0.0,Belgium
2015-03-14,England,Scotland,Six Nations 2015,0.0,England
2015-03-15,Italy,France,Six Nations 2015,0.0,Italy
2015-03-18,Junior Japan,Tonga A,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-18,Pampas XV,Canada A,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-18,Samoa A,Fiji Warriors,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-21,Russia,Portugal,European Nations Cup 2016,0.0,Russian Federation
2015-03-21,Romania,Georgia,European Nations Cup 2016,0.0,Romania
2015-03-21,Italy,Wales,Six Nations 2015,0.0,Italy
2015-03-21,Scotland,Ireland,Six Nations 2015,0.0,Scotland
2015-03-21,Spain,Germany,European Nations Cup 2016,0.0,Spain
2015-03-21,England,France,Six Nations 2015,0.0,England
2015-03-21,USA South,Cayman Islands,North America Caribbean Rugby Association Championship 2015,0.0,United States
2015-03-21,St Lucia,St Vincent and the Grenadines,North America Caribbean Rugby Association Championship 2015,0.0,Saint Lucia
2015-03-21,Barbados,Trinidad & Tobago,North America Caribbean Rugby Association Championship 2015,0.0,Barbados
2015-03-21,Bahamas,Bermuda,North America Caribbean Rugby Association Championship 2015,0.0,Bahamas
2015-03-23,Junior Japan,Tonga A,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-23,Samoa A,Canada A,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-23,Pampas XV,Fiji Warriors,World Rugby Pacific Challenge 2015,0.0,Fiji
2015-03-28,Hungary,Cyprus,European Nations Cup 2016,0.0,Hungary
2015-03-28,Belgium,Sweden,European Nations Cup 2016,0.0,Belgium
2015-04-04,Andorra,Hungary,European Nations Cup 2016,0.0,Andorra
2015-04-11,Montenegro Presidents XV,Slovakia,European Nations Cup 2016,0.0,Montenegro
2015-04-11,Croatia,Czech Republic,European Nations Cup 2016,0.0,Croatia
2015-04-11,Montenegro,Estonia,European Nations Cup 2016,0.0,Montenegro
2015-04-11,Uruguay,Paraguay,South American Championship A 2015,0.0,Uruguay
2015-04-11,Curacao,St Lucia,North America Caribbean Rugby Association Championship 2015,0.0,Curacao
2015-04-11,Trinidad & Tobago,Guyana,North America Caribbean Rugby Association Championship 2015,0.0,Trinidad & Tobago
2015-04-11,Cayman Islands,Mexico,North America Caribbean Rugby Association Championship 2015,0.0,Cayman Islands
2015-04-14,Montenegro Presidents XV,Estonia,European Nations Cup 2016,0.0,Montenegro
2015-04-14,Slovakia,Montenegro,European Nations Cup 2016,0.0,Montenegro
2015-04-14,Lebanon,Jordan,Asia Rugby Championship 2015,0.0,Lebanon
2015-04-16,Iran,Jordan,Asia Rugby Championship 2015,0.0,Lebanon
2015-04-18,Korea,Japan,Asia Rugby Championship 2015,0.0,Korea
2015-04-18,Israel,Malta,European Nations Cup 2016,0.0,Israel
2015-04-18,Serbia,Austria,European Nations Cup 2016,0.0,
2015-04-18,Slovenia,Luxembourg,European Nations Cup 2016,0.0,Slovenia
2015-04-18,Iran,Lebanon,Asia Rugby Championship 2015,0.0,Lebanon
2015-04-18,Switzerland,Croatia,European Nations Cup 2016,0.0,Switzerland
2015-04-18,Belgium,Poland,European Nations Cup 2016,0.0,Belgium
2015-04-18,Uruguay,Brazil,South American Championship A 2015,0.0,Uruguay
2015-04-18,St Vincent and the Grenadines,British Virgin Islands,North America Caribbean Rugby Association Championship 2015,0.0,St Vincent and the Grenadines
2015-04-18,Turks and Caicos Islands,Bahamas,North America Caribbean Rugby Association Championship 2015,0.0,Turks and Caicos
2015-04-23,Uruguay,USA Select XV,Tour 2015,0.0,Uruguay
2015-04-25,Hong Kong,Korea,Asia Rugby Championship 2015,0.0,Hong Kong China
2015-04-25,Lithuania,Latvia,European Nations Cup 2016,0.0,
2015-04-25,Malta,Switzerland,European Nations Cup 2016,0.0,Malta
2015-04-25,Czech Republic,Israel,European Nations Cup 2016,0.0,
2015-04-25,Denmark,Serbia,European Nations Cup 2016,0.0,
2015-04-25,Bosnia & Herzegovina,Finland,European Nations Cup 2016,0.0,
2015-04-25,Austria,Slovenia,European Nations Cup 2016,0.0,
2015-04-25,Turkey,Bulgaria,European Nations Cup 2016,0.0,
2015-04-25,Trinidad & Tobago,Mexico,North America Caribbean Rugby Association Championship 2015,0.0,Trinidad & Tobago
2015-04-25,Chile,Brazil,South American Championship A 2015,0.0,Chile
2015-04-28,Argentina Jaguars,USA Select XV,Tour 2015,0.0,Argentina
2015-05-02,Japan,Hong Kong,Asia Rugby Championship 2015,0.0,Japan
2015-05-02,Latvia,Andorra,European Nations Cup 2016,0.0,Latvia
2015-05-02,Cyprus,Lithuania,European Nations Cup 2016,0.0,Cyprus
2015-05-02,British Virgin Islands,Curacao,North America Caribbean Rugby Association Championship 2015,0.0,British Virgin Islands
2015-05-02,Argentina Jaguars,USA Select XV,Tour 2015,0.0,Argentina
2015-05-03,Paraguay,Chile,South American Championship A 2015,0.0,Paraguay
2015-05-06,Sri Lanka,Kazakhstan,Asia Rugby Championship 2015,0.0,Philippines
2015-05-06,Philippines,Singapore,Asia Rugby Championship 2015,0.0,Philippines
2015-05-09,Japan,Korea,Asia Rugby Championship 2015,0.0,Japan
2015-05-09,Kazakhstan,Singapore,Asia Rugby Championship 2015,0.0,Philippines
2015-05-09,Sri Lanka,Philippines,Asia Rugby Championship 2015,0.0,Philippines
2015-05-09,Bosnia & Herzegovina,Norway,European Nations Cup 2016,0.0,Bosnia and Herzegovina
2015-05-09,Luxembourg,Denmark,European Nations Cup 2016,0.0,Luxembourg
2015-05-09,Poland,Ukraine,European Nations Cup 2016,0.0,Poland
2015-05-09,Brazil,Paraguay,South American Championship A 2015,0.0,Brazil
2015-05-09,Chile,Uruguay,South American Championship A 2015,0.0,Chile
2015-05-10,United Arab Emirates,Thailand,Asia Rugby Championship 2015,0.0,Malaysia
2015-05-10,Chinese Taipei,Malaysia,Asia Rugby Championship 2015,0.0,Malaysia
2015-05-13,Chinese Taipei,Thailand,Asia Rugby Championship 2015,0.0,Malaysia
2015-05-13,United Arab Emirates,Malaysia,Asia Rugby Championship 2015,0.0,Malaysia
2015-05-16,Korea,Hong Kong,Asia Rugby Championship 2015,0.0,Korea
2015-05-16,United Arab Emirates,Chinese Taipei,Asia Rugby Championship 2015,0.0,Malaysia
2015-05-16,Malaysia,Thailand,Asia Rugby Championship 2015,0.0,Malaysia
2015-05-16,Uruguay,Argentina,CONSUR Cup 2015,0.0,Uruguay
2015-05-23,Finland,Turkey,European Nations Cup 2016,0.0,
2015-05-23,Norway,Bulgaria,European Nations Cup 2016,0.0,
2015-05-23,Hong Kong,Japan,Asia Rugby Championship 2015,0.0,Hong Kong China
2015-05-23,Ukraine,Netherlands,European Nations Cup 2016,0.0,Ukraine
2015-05-23,Uruguay,Fiji Warriors,Tour 2015,0.0,Uruguay
2015-05-24,Burkina Faso,Benin,Africa Cup 2015,0.0,
2015-05-24,Togo,Mali,Africa Cup 2015,0.0,
2015-05-24,Niger,Ghana,Africa Cup 2015,0.0,
2015-05-23,Paraguay,Argentina,CONSUR Cup 2015,0.0,Paraguay
2015-05-27,Ghana,Mali,Africa Cup 2015,0.0,
2015-05-27,Niger,Benin,Africa Cup 2015,0.0,
2015-05-27,Burkina Faso,Togo,Africa Cup 2015,0.0,
2015-05-27,Argentina XV,Fiji Warriors,Tour 2015,0.0,
2015-05-27,Uzbekistan,India,Asia Rugby Championship 2015,0.0,Uzbekistan
2015-05-30,Burkina Faso,Ghana,Africa Cup 2015,0.0,
2015-05-30,Togo,Niger,Africa Cup 2015,0.0,
2015-05-30,Mali,Benin,Africa Cup 2015,0.0,
2015-05-30,India,Uzbekistan,Asia Rugby Championship 2015,0.0,Uzbekistan
2015-05-30,Kenya,Portugal,Men's Internationals 2015,0.0,Kenya
2015-05-30,Netherlands,Sweden,European Nations Cup 2016,0.0,Netherlands
2015-05-31,Uruguay,Fiji Warriors,Tour 2015,0.0,Uruguay
2015-06-06,Tunisia,Namibia,Africa Cup 2015,0.0,Tunisia
2015-06-07,Guam,Indonesia,Asia Rugby Championship 2015,0.0,Indonesia
2015-06-10,China,Guam,Asia Rugby Championship 2015,0.0,Indonesia
2015-06-12,Namibia,Argentina Jaguars,Nations Cup 2015,0.0,Romania
2015-06-12,Romania,Spain,Nations Cup 2015,0.0,Romania
2015-06-13,Zimbabwe,Kenya,Africa Cup 2015,0.0,
2015-06-13,Kenya A,Uganda,Elgon Cup 2015,0.0,Kenya
2015-06-13,China,Indonesia,Asia Rugby Championship 2015,0.0,Indonesia
2015-06-13,Emerging Italy,Emerging Ireland,World Rugby Tbilisi Cup 2015,0.0,Georgia
2015-06-13,Georgia,Uruguay,World Rugby Tbilisi Cup 2015,0.0,Georgia
2015-06-17,Uruguay,Emerging Ireland,World Rugby Tbilisi Cup 2015,0.0,Georgia
2015-06-17,Argentina Jaguars,Spain,Nations Cup 2015,0.0,Romania
2015-06-17,Georgia,Emerging Italy,World Rugby Tbilisi Cup 2015,0.0,Georgia
2015-06-17,Romania,Namibia,Nations Cup 2015,0.0,Romania
2015-06-20,Uganda,Kenya A,Elgon Cup 2015,0.0,
2015-06-20,Argentina,French Barbarians,Tour 2015,0.0,Argentina
2015-06-21,Zambia,Nigeria,Africa Cup 2015,0.0,
2015-06-21,Uruguay,Emerging Italy,World Rugby Tbilisi Cup 2015,0.0,Georgia
2015-06-21,Spain,Namibia,Nations Cup 2015,0.0,Romania
2015-06-21,Georgia,Emerging Ireland,World Rugby Tbilisi Cup 2015,0.0,Georgia
2015-06-21,Romania,Argentina Jaguars,Nations Cup 2015,0.0,Romania
2015-06-24,Nigeria,Zimbabwe A,Africa Cup 2015,0.0,
2015-06-26,Argentina,French Barbarians,Tour 2015,0.0,Argentina
2015-06-27,Zambia,Zimbabwe A,Africa Cup 2015,0.0,
2015-06-28,Kenya,Tunisia,Africa Cup 2015,0.0,Kenya
2015-06-30,Rwanda,Democratic Republic of Congo A,Africa Cup 2015,0.0,
2015-07-04,Zimbabwe,Tunisia,Africa Cup 2015,0.0,
2015-07-04,Lesotho,Swaziland,Africa Cup 2015,0.0,
2015-07-05,Madagascar,Botswana,Africa Cup 2015,0.0,Uganda
2015-07-05,Uganda,Cote D'Ivoire,Africa Cup 2015,0.0,Uganda
2015-07-05,Mauritius,Senegal,Africa Cup 2015,0.0,Uganda
2015-07-08,Samoa,New Zealand,Men's Internationals 2015,0.0,Samoa
2015-07-08,Uganda,Mauritius,Africa Cup 2015,0.0,Uganda
2015-07-08,Senegal,Botswana,Africa Cup 2015,0.0,Uganda
2015-07-08,Madagascar,Cote D'Ivoire,Africa Cup 2015,0.0,Uganda
2015-07-11,Fiji,Maori All Blacks,Men's Internationals 2015,0.0,Fiji
2015-07-11,Senegal,Cote D'Ivoire,Africa Cup 2015,0.0,Uganda
2015-07-11,Madagascar,Mauritius,Africa Cup 2015,0.0,Uganda
2015-07-11,Uganda,Botswana,Africa Cup 2015,0.0,Uganda
2015-07-11,Namibia,Russia,Tour 2015,0.0,Namibia
2015-07-11,South Africa,World XV,Men's Internationals 2015,0.0,South Africa
2015-07-17,New Zealand,Argentina,The Rugby Championship 2015,0.0,New Zealand
2015-07-18,Fiji,Tonga,World Rugby Pacific Nations Cup 2015,0.0,Fiji
2015-07-18,Australia,South Africa,The Rugby Championship 2015,0.0,Australia
2015-07-18,Kenya,Spain,Men's Internationals 2015,0.0,Kenya
2015-07-18,Namibia,Russia,Tour 2015,0.0,Namibia
2015-07-18,Canada,Japan,World Rugby Pacific Nations Cup 2015,0.0,United States
2015-07-18,USA,Samoa,World Rugby Pacific Nations Cup 2015,0.0,United States
2015-07-24,Fiji,Samoa,World Rugby Pacific Nations Cup 2015,0.0,United States
2015-07-24,Canada,Tonga,World Rugby Pacific Nations Cup 2015,0.0,Canada
2015-07-24,USA,Japan,World Rugby Pacific Nations Cup 2015,0.0,United States
2015-07-25,South Africa,New Zealand,The Rugby Championship 2015,0.0,South Africa
2015-07-25,Argentina,Australia,The Rugby Championship 2015,0.0,Argentina
2015-07-29,USA,Tonga,World Rugby Pacific Nations Cup 2015,0.0,Canada
2015-07-29,Fiji,Japan,World Rugby Pacific Nations Cup 2015,0.0,Canada
