Year,Home_Team,Home_Score,Away_Score,Away_Team,Date
2020,Scotland,48,7,Georgia,10/23/2020
2020,Ireland,50,17,Italy,10/24/2020
2020,France,38,21,Wales,10/24/2020
2020,Chile XV,26,13,Brazil XV,10/25/2020
2020,Argentina XV,53,19,Uruguay XV,10/25/2020
2020,Australia,5,43,New Zealand,10/31/2020
2020,Wales,10,14,Scotland,10/31/2020
2020,Italy,5,34,England,10/31/2020
2020,France,35,27,Ireland,10/31/2020
2020,Uruguay,20,32,Spain,11/1/2020
2020,Uruguay,19,10,Spain,11/6/2020
2020,Australia,24,22,New Zealand,11/7/2020
2020,Ireland,32,9,Wales,11/13/2020
2020,New Zealand,15,25,Argentina,11/14/2020
2020,Italy,17,28,Scotland,11/14/2020
2020,England,40,0,Georgia,11/14/2020
2020,Argentina,15,15,Australia,11/21/2020
2020,Portugal,30,10,Brazil,11/21/2020
2020,England,18,7,Ireland,11/21/2020
2020,Wales,18,0,Georgia,11/21/2020
2020,Scotland,15,22,France,11/22/2020
2020,Argentina,0,38,New Zealand,11/28/2020
2020,Portugal,33,13,Brazil,11/28/2020
2020,Wales,13,24,England,11/28/2020
2020,France,36,5,Italy,11/28/2020
2020,Ireland,23,10,Georgia,11/29/2020
2020,Australia,16,16,Argentina,12/5/2020
2020,Georgia,24,38,Fiji,12/5/2020
2020,Ireland,31,16,Scotland,12/5/2020
2020,Wales,38,18,Italy,12/5/2020
2020,England,22,19,France,12/6/2020
2021,Italy,10,50,France,2/6/2021
2021,England,6,11,Scotland,2/6/2021
2021,Georgia,16,7,Russia,2/7/2021
2021,Spain,25,11,Portugal,2/7/2021
2021,Wales,21,16,Ireland,2/7/2021
2021,England,41,18,Italy,2/13/2021
2021,Scotland,24,25,Wales,2/13/2021
2021,Ireland,13,15,France,2/14/2021
2021,Italy,10,48,Ireland,2/27/2021
2021,Wales,40,24,England,2/27/2021
2021,Russia,18,13,Romania,3/6/2021
2021,Portugal,16,29,Georgia,3/6/2021
2021,Portugal,27,28,Romania,3/13/2021
2021,Italy,7,48,Wales,3/13/2021
2021,England,23,20,France,3/13/2021
2021,Spain,19,25,Georgia,3/14/2021
2021,Scotland,24,27,Ireland,3/14/2021
2021,Russia,6,23,Georgia,3/20/2021
2021,Romania,22,16,Spain,3/20/2021
2021,Scotland,52,10,Italy,3/20/2021
2021,Ireland,32,18,England,3/20/2021
2021,France,32,30,Wales,3/20/2021
2021,France,23,27,Scotland,3/26/2021
2021,Portugal,43,28,Spain,3/27/2021
2021,Georgia,28,17,Romania,3/28/2021
2021,Belgium,21,23,Netherlands,5/29/2021
2021,Burundi,3,52,Burkina Faso,6/5/2021
2021,Burundi,3,81,Cameroon,6/9/2021
2021,Burkina Faso,17,13,Cameroon,6/13/2021
2021,Georgia,48,15,Netherlands,6/26/2021
2021,British & Irish Lions,28,10,Japan,6/26/2021
2021,Brazil,29,0,Paraguay,6/26/2021
2021,South Africa,40,9,Georgia,7/2/2021
2021,New Zealand,102,0,Tonga,7/3/2021
2021,Ireland,39,31,Japan,7/3/2021
2021,Kenya,19,20,Senegal,7/3/2021
2021,Wales,68,12,Canada,7/3/2021
2021,Namibia,13,24,Cote D'Ivoire,7/3/2021
2021,Lions,14,56,British & Irish Lions,7/3/2021
2021,Romania,17,24,Argentina,7/3/2021
2021,England,43,29,USA,7/4/2021
2021,Senegal,20,5,Zambia,7/7/2021
2021,Australia,23,21,France,7/7/2021
2021,Namibia,52,10,Madagascar,7/7/2021
2021,Sharks,7,54,British & Irish Lions,7/7/2021
2021,Samoa,42,13,Tonga,7/10/2021
2021,New Zealand,57,23,Fiji,7/10/2021
2021,Wales,20,20,Argentina,7/10/2021
2021,Uganda,53,12,Ghana,7/10/2021
2021,Netherlands,28,61,Portugal,7/10/2021
2021,England,70,14,Canada,7/10/2021
2021,Sharks,31,71,British & Irish Lions,7/10/2021
2021,Ireland,71,10,USA,7/10/2021
2021,Zambia,8,45,Kenya,7/11/2021
2021,Cote D'Ivoire,19,24,Madagascar,7/11/2021
2021,Brazil,13,23,Chile,7/11/2021
2021,Australia,26,28,France,7/13/2021
2021,Ghana,22,20,Algeria,7/14/2021
2021,South Africa A,17,13,British & Irish Lions,7/14/2021
2021,Tonga,15,37,Samoa,7/17/2021
2021,New Zealand,60,13,Fiji,7/17/2021
2021,Australia,33,30,France,7/17/2021
2021,Russia,26,49,Portugal,7/17/2021
2021,Wales,11,33,Argentina,7/17/2021
2021,Stormers,3,49,British & Irish Lions,7/17/2021
2021,Uganda,16,22,Algeria,7/18/2021
2021,Zimbabwe,101,3,Burkina Faso,7/18/2021
2021,Uruguay,15,10,Chile,7/18/2021
2021,Burkina Faso,5,95,Zimbabwe,7/22/2021
2021,Tonga,54,10,Cook Islands,7/24/2021
2021,South Africa,17,22,British & Irish Lions,7/24/2021
2021,Uruguay,39,13,Brazil,7/25/2021
2021,South Africa,27,9,British & Irish Lions,7/31/2021
2021,New Zealand,33,25,Australia,8/7/2021
2021,South Africa,19,16,British & Irish Lions,8/7/2021
2021,New Zealand,57,22,Australia,8/14/2021
2021,South Africa,32,12,Argentina,8/14/2021
2021,Argentina,10,29,South Africa,8/21/2021
2021,Canada,34,21,USA,9/4/2021
2021,Australia,21,38,New Zealand,9/5/2021
2021,USA,38,16,Canada,9/11/2021
2021,New Zealand,39,0,Argentina,9/12/2021
2021,South Africa,26,28,Australia,9/12/2021
2021,Australia,30,17,South Africa,9/18/2021
2021,Argentina,13,36,New Zealand,9/18/2021
2021,New Zealand,19,17,South Africa,9/25/2021
2021,Australia,27,8,Argentina,9/25/2021
2021,Argentina,17,32,Australia,10/2/2021
2021,South Africa,31,29,New Zealand,10/2/2021
2021,Bosnia & Herzegovina,24,49,Bulgaria,10/2/2021
2021,Canada,22,21,Chile,10/2/2021
2021,USA,19,16,Uruguay,10/2/2021
2021,Turkey,12,22,Andorra,10/9/2021
2021,Ukraine,24,27,Poland,10/9/2021
2021,Denmark,29,19,Finland,10/9/2021
2021,Chile,33,24,Canada,10/9/2021
2021,Uruguay,34,15,USA,10/9/2021
2021,Bulgaria,14,11,Serbia,10/16/2021
2021,Chile A,62,0,Paraguay A,10/22/2021
2021,Brazil A,12,28,Uruguay A,10/22/2021
2021,Japan,23,32,Australia,10/23/2021
2021,Lithuania,37,39,Ukraine,10/23/2021
2021,Sweden,51,5,Luxembourg,10/23/2021
2021,Serbia,37,14,Turkey,10/23/2021
2021,Norway,0,47,Denmark,10/23/2021
2021,USA,14,104,New Zealand,10/23/2021
2021,Brazil A,33,20,USA Select XV,10/26/2021
2021,Argentina XV,146,7,Paraguay A,10/26/2021
2021,Chile A,17,24,Uruguay A,10/26/2021
2021,Lithuania,16,46,Germany,10/30/2021
2021,Slovenia,10,24,Malta,10/30/2021
2021,Andorra,18,19,Bosnia & Herzegovina,10/30/2021
2021,Scotland,60,14,Tonga,10/30/2021
2021,Spain,11,13,Italy A,10/30/2021
2021,Brazil A,58,19,Paraguay A,10/30/2021
2021,Wales,16,54,New Zealand,10/30/2021
2021,Chile A,29,14,USA Select XV,10/30/2021
2021,Argentina XV,24,17,Uruguay A,10/30/2021
